arm,rule,variable,r_bc_frozen,r_bc_reparsed,delta
qwen_1p_political,answer,hmsacld,-0.49232889779860606,-0.49232889779860606,0.0
qwen_1p_political,answer,hmsfmlsh,-0.5022749861311622,-0.5022749861311622,0.0
qwen_1p_political,answer,imbgeco,0.1240164258864094,0.1240164258864094,0.0
qwen_1p_political,answer,imdfetn,-0.03149160245327999,-0.03149160245327999,0.0
qwen_1p_political,answer,impcntr,-0.015647430733110198,-0.015647430733110198,0.0
qwen_1p_political,answer,imsmetn,-0.05636206827513293,-0.05636206827513293,0.0
qwen_1p_political,answer,imueclt,0.33461496759867343,0.33461496759867343,0.0
qwen_1p_political,answer,imwbcnt,0.30910181443222035,0.30910181443222035,0.0
qwen_1p_political,answer,inprdsc,-0.03635406892428088,-0.03635406892428088,0.0
qwen_1p_political,answer,polintr,-0.35164220912487926,-0.35164220912487926,0.0
qwen_1p_political,answer,pplfair,0.43880990642790696,0.43880990642790696,0.0
qwen_1p_political,answer,pplhlp,0.2033610594925041,0.2033610594925041,0.0
qwen_1p_political,answer,ppltrst,0.655792964277441,0.655792964277441,0.0
qwen_1p_political,answer,psppipla,0.5643275197600922,0.5643275197600922,0.0
qwen_1p_political,answer,psppsgva,0.30074995330840665,0.30074995330840665,0.0
qwen_1p_political,answer,rlgatnd,-0.017614062117104222,-0.017614062117104222,0.0
qwen_1p_political,answer,sclmeet,0.27315014572717494,0.27315014572717494,0.0
qwen_1p_political,answer,stfdem,0.6669837857394171,0.6669837857394171,0.0
qwen_1p_political,answer,stfeco,0.6318424264670126,0.6318424264670126,0.0
qwen_1p_political,answer,stfedu,0.4010076782835373,0.4010076782835373,0.0
qwen_1p_political,answer,stfgov,0.4661308821305654,0.4661308821305654,0.0
qwen_1p_political,answer,stfhlth,0.5299849740293604,0.5299849740293604,0.0
qwen_1p_political,answer,stflife,0.7204568034733778,0.7204568034733778,0.0
qwen_1p_political,answer,trstep,0.23072199494382614,0.23072199494382614,0.0
qwen_1p_political,answer,trstlgl,0.7148608715293018,0.7148608715293018,0.0
qwen_1p_political,answer,trstplc,0.7547063183392337,0.7547063183392337,0.0
qwen_1p_political,answer,trstplt,0.6825221211965703,0.6825221211965703,0.0
qwen_1p_political,answer,trstprl,0.7072875876275803,0.7072875876275803,0.0
qwen_1p_political,answer,trstprt,0.5626629084512582,0.5626629084512582,0.0
qwen_1p_political,answer,trstun,0.3650275333005197,0.3650275333005197,0.0
qwen_1p_political,answer,vote,-0.17105672857502527,-0.17105672857502527,0.0
qwen_1p_political,unique,actrolga,0.24297738929593826,0.24297738929593826,0.0
qwen_1p_political,unique,aesfdrk,-0.4615801940547588,-0.4615801940547588,0.0
qwen_1p_political,unique,atchctr,0.4676044364801096,0.4676044364801096,0.0
qwen_1p_political,unique,atcherp,0.3599819082538049,0.3599819082538049,0.0
qwen_1p_political,unique,cptppola,0.23806698718788005,0.23806698718788005,0.0
qwen_1p_political,unique,euftf,-0.3823897904197783,-0.3823897904197783,0.0
qwen_1p_political,unique,freehms,-0.7594226968342115,-0.7591906322880686,0.00023206454614288496
qwen_1p_political,unique,gincdif,0.12961826941092783,0.12961826941092783,0.0
qwen_1p_political,unique,happy,0.6287289557000175,0.6287289557000175,0.0
qwen_1p_political,unique,health,-0.44095088785731007,-0.44095088785731007,0.0
qwen_1p_political,unique,hincfel,-0.5499476645265711,-0.5499476645265711,0.0
qwen_1p_political,unique,hmsacld,-0.49232889779860606,-0.49232889779860606,0.0
qwen_1p_political,unique,hmsfmlsh,-0.5022749861311622,-0.5022749861311622,0.0
qwen_1p_political,unique,imbgeco,0.1240164258864094,0.1240164258864094,0.0
qwen_1p_political,unique,imdfetn,-0.03149160245327999,-0.03149160245327999,0.0
qwen_1p_political,unique,impcntr,-0.015647430733110198,-0.015647430733110198,0.0
qwen_1p_political,unique,imsmetn,-0.05636206827513293,-0.05636206827513293,0.0
qwen_1p_political,unique,imueclt,0.33461496759867343,0.33461496759867343,0.0
qwen_1p_political,unique,imwbcnt,0.30910181443222035,0.30910181443222035,0.0
qwen_1p_political,unique,inprdsc,-0.03635406892428088,-0.03635406892428088,0.0
qwen_1p_political,unique,polintr,-0.35164220912487926,-0.35164220912487926,0.0
qwen_1p_political,unique,pplfair,0.43880990642790696,0.43880990642790696,0.0
qwen_1p_political,unique,pplhlp,0.2033610594925041,0.2033610594925041,0.0
qwen_1p_political,unique,ppltrst,0.655792964277441,0.655792964277441,0.0
qwen_1p_political,unique,psppipla,0.5643275197600922,0.5643275197600922,0.0
qwen_1p_political,unique,psppsgva,0.30074995330840665,0.30074995330840665,0.0
qwen_1p_political,unique,rlgatnd,-0.017614062117104222,-0.017614062117104222,0.0
qwen_1p_political,unique,sclmeet,0.27315014572717494,0.27315014572717494,0.0
qwen_1p_political,unique,stfdem,0.6669837857394171,0.6669837857394171,0.0
qwen_1p_political,unique,stfeco,0.6318424264670126,0.6318424264670126,0.0
qwen_1p_political,unique,stfedu,0.4010076782835373,0.4010076782835373,0.0
qwen_1p_political,unique,stfgov,0.4661308821305654,0.4661308821305654,0.0
qwen_1p_political,unique,stfhlth,0.5299849740293604,0.5299849740293604,0.0
qwen_1p_political,unique,stflife,0.7204568034733778,0.7204568034733778,0.0
qwen_1p_political,unique,trstep,0.23072199494382614,0.23072199494382614,0.0
qwen_1p_political,unique,trstlgl,0.7148608715293018,0.7148608715293018,0.0
qwen_1p_political,unique,trstplc,0.7547063183392337,0.7547063183392337,0.0
qwen_1p_political,unique,trstplt,0.6825221211965703,0.6825221211965703,0.0
qwen_1p_political,unique,trstprl,0.7072875876275803,0.7072875876275803,0.0
qwen_1p_political,unique,trstprt,0.5626629084512582,0.5626629084512582,0.0
qwen_1p_political,unique,trstun,0.3650275333005197,0.3650275333005197,0.0
qwen_1p_political,unique,vote,-0.17105672857502527,-0.17140251364179712,-0.00034578506677185317
qwen_1p_political,any,actrolga,0.24297738929593826,0.24297738929593826,0.0
qwen_1p_political,any,aesfdrk,-0.4615801940547588,-0.4615801940547588,0.0
qwen_1p_political,any,atchctr,0.4676044364801096,0.4676044364801096,0.0
qwen_1p_political,any,atcherp,0.3599819082538049,0.3599819082538049,0.0
qwen_1p_political,any,cptppola,0.23806698718788005,0.23806698718788005,0.0
qwen_1p_political,any,euftf,-0.3823897904197783,-0.3823897904197783,0.0
qwen_1p_political,any,freehms,-0.7594226968342115,-0.7591906322880686,0.00023206454614288496
qwen_1p_political,any,gincdif,0.12961826941092783,0.12961826941092783,0.0
qwen_1p_political,any,happy,0.6287289557000175,0.6287289557000175,0.0
qwen_1p_political,any,health,-0.44095088785731007,-0.44095088785731007,0.0
qwen_1p_political,any,hincfel,-0.5499476645265711,-0.5499476645265711,0.0
qwen_1p_political,any,hmsacld,-0.49232889779860606,-0.49232889779860606,0.0
qwen_1p_political,any,hmsfmlsh,-0.5022749861311622,-0.5022749861311622,0.0
qwen_1p_political,any,imbgeco,0.1240164258864094,0.1240164258864094,0.0
qwen_1p_political,any,imdfetn,-0.03149160245327999,-0.03149160245327999,0.0
qwen_1p_political,any,impcntr,-0.015647430733110198,-0.015647430733110198,0.0
qwen_1p_political,any,imsmetn,-0.05636206827513293,-0.05636206827513293,0.0
qwen_1p_political,any,imueclt,0.33461496759867343,0.33461496759867343,0.0
qwen_1p_political,any,imwbcnt,0.30910181443222035,0.30910181443222035,0.0
qwen_1p_political,any,inprdsc,-0.03635406892428088,-0.03635406892428088,0.0
qwen_1p_political,any,polintr,-0.35164220912487926,-0.35164220912487926,0.0
qwen_1p_political,any,pplfair,0.43880990642790696,0.43880990642790696,0.0
qwen_1p_political,any,pplhlp,0.2033610594925041,0.2033610594925041,0.0
qwen_1p_political,any,ppltrst,0.655792964277441,0.655792964277441,0.0
qwen_1p_political,any,psppipla,0.5643275197600922,0.5643275197600922,0.0
qwen_1p_political,any,psppsgva,0.30074995330840665,0.30074995330840665,0.0
qwen_1p_political,any,rlgatnd,-0.017614062117104222,-0.017614062117104222,0.0
qwen_1p_political,any,sclmeet,0.27315014572717494,0.27315014572717494,0.0
qwen_1p_political,any,stfdem,0.6669837857394171,0.6669837857394171,0.0
qwen_1p_political,any,stfeco,0.6318424264670126,0.6318424264670126,0.0
qwen_1p_political,any,stfedu,0.4010076782835373,0.4010076782835373,0.0
qwen_1p_political,any,stfgov,0.4661308821305654,0.4661308821305654,0.0
qwen_1p_political,any,stfhlth,0.5299849740293604,0.5299849740293604,0.0
qwen_1p_political,any,stflife,0.7204568034733778,0.7204568034733778,0.0
qwen_1p_political,any,trstep,0.23072199494382614,0.23072199494382614,0.0
qwen_1p_political,any,trstlgl,0.7148608715293018,0.7148608715293018,0.0
qwen_1p_political,any,trstplc,0.7547063183392337,0.7547063183392337,0.0
qwen_1p_political,any,trstplt,0.6825221211965703,0.6825221211965703,0.0
qwen_1p_political,any,trstprl,0.7072875876275803,0.7072875876275803,0.0
qwen_1p_political,any,trstprt,0.5626629084512582,0.5626629084512582,0.0
qwen_1p_political,any,trstun,0.3650275333005197,0.3650275333005197,0.0
qwen_1p_political,any,vote,-0.17105672857502527,-0.17140251364179712,-0.00034578506677185317
qwen_1p_rep,last,actrolga,0.7372703091694994,0.7372703091694994,0.0
qwen_1p_rep,last,aesfdrk,-0.5205651168349268,-0.5205651168349268,0.0
qwen_1p_rep,last,cptppola,0.5010776443176499,0.5010776443176499,0.0
qwen_1p_rep,last,freehms,-0.807993308363134,-0.8077390959120047,0.000254212451129332
qwen_1p_rep,last,gincdif,0.2583201185026768,0.2583201185026768,0.0
qwen_1p_rep,last,happy,0.7118387689387962,0.7118387689387962,0.0
qwen_1p_rep,last,health,-0.27466962593072436,-0.27466962593072436,0.0
qwen_1p_rep,last,hincfel,-0.5769810571722805,-0.5769810571722805,0.0
qwen_1p_rep,last,hmsacld,-0.6306705330900219,-0.6306705330900219,0.0
qwen_1p_rep,last,hmsfmlsh,0.06280315822949506,0.06280315822949506,0.0
qwen_1p_rep,last,imdfetn,-0.441536632020777,-0.441536632020777,0.0
qwen_1p_rep,last,impcntr,-0.26881223831188544,-0.26881223831188544,0.0
qwen_1p_rep,last,imsmetn,-0.2244262098108456,-0.2244262098108456,0.0
qwen_1p_rep,last,inprdsc,0.5415198037154313,0.5415198037154313,0.0
qwen_1p_rep,last,polintr,-0.6594053329601198,-0.6594053329601198,0.0
qwen_1p_rep,last,psppipla,0.6672841332020382,0.6672841332020382,0.0
qwen_1p_rep,last,psppsgva,0.5764291165616219,0.5764291165616219,0.0
qwen_1p_rep,last,rlgatnd,0.4631520670741602,0.4631520670741602,0.0
qwen_1p_rep,last,sclmeet,0.3915094783382818,0.3915094783382818,0.0
qwen_1p_rep,last,stfdem,0.7251014726193543,0.7251014726193543,0.0
qwen_1p_rep,last,stflife,0.787958940045173,0.787958940045173,0.0
qwen_1p_rep,last,trstplc,0.8070200712746203,0.8070200712746203,0.0
qwen_1p_rep,answer,actrolga,0.7372703091694994,0.7372703091694994,0.0
qwen_1p_rep,answer,aesfdrk,-0.5205651168349268,-0.5205651168349268,0.0
qwen_1p_rep,answer,cptppola,0.5010776443176499,0.5010776443176499,0.0
qwen_1p_rep,answer,freehms,-0.807993308363134,-0.807993308363134,0.0
qwen_1p_rep,answer,gincdif,0.2583201185026768,0.2583201185026768,0.0
qwen_1p_rep,answer,happy,0.7118387689387962,0.7118387689387962,0.0
qwen_1p_rep,answer,health,-0.27466962593072436,-0.27466962593072436,0.0
qwen_1p_rep,answer,hincfel,-0.5769810571722805,-0.5769810571722805,0.0
qwen_1p_rep,answer,hmsacld,-0.6306705330900219,-0.6306705330900219,0.0
qwen_1p_rep,answer,hmsfmlsh,0.06280315822949506,0.06280315822949506,0.0
qwen_1p_rep,answer,imdfetn,-0.441536632020777,-0.441536632020777,0.0
qwen_1p_rep,answer,impcntr,-0.26881223831188544,-0.26881223831188544,0.0
qwen_1p_rep,answer,imsmetn,-0.2244262098108456,-0.2244262098108456,0.0
qwen_1p_rep,answer,inprdsc,0.5415198037154313,0.5415198037154313,0.0
qwen_1p_rep,answer,polintr,-0.6594053329601198,-0.6594053329601198,0.0
qwen_1p_rep,answer,psppipla,0.6672841332020382,0.6672841332020382,0.0
qwen_1p_rep,answer,psppsgva,0.5764291165616219,0.5764291165616219,0.0
qwen_1p_rep,answer,rlgatnd,0.4631520670741602,0.4631520670741602,0.0
qwen_1p_rep,answer,sclmeet,0.3915094783382818,0.3915094783382818,0.0
qwen_1p_rep,answer,stfdem,0.7251014726193543,0.7251014726193543,0.0
qwen_1p_rep,answer,stflife,0.787958940045173,0.787958940045173,0.0
qwen_1p_rep,answer,trstplc,0.8070200712746203,0.8070200712746203,0.0
qwen_1p_rep,unique,actrolga,0.7372703091694994,0.7372703091694994,0.0
qwen_1p_rep,unique,aesfdrk,-0.5205651168349268,-0.5205651168349268,0.0
qwen_1p_rep,unique,cptppola,0.5010776443176499,0.5010776443176499,0.0
qwen_1p_rep,unique,freehms,-0.807993308363134,-0.8077390959120047,0.000254212451129332
qwen_1p_rep,unique,gincdif,0.2583201185026768,0.2583201185026768,0.0
qwen_1p_rep,unique,happy,0.7118387689387962,0.7118387689387962,0.0
qwen_1p_rep,unique,health,-0.27466962593072436,-0.27466962593072436,0.0
qwen_1p_rep,unique,hincfel,-0.5769810571722805,-0.5769810571722805,0.0
qwen_1p_rep,unique,hmsacld,-0.6306705330900219,-0.6306705330900219,0.0
qwen_1p_rep,unique,hmsfmlsh,0.06280315822949506,0.06280315822949506,0.0
qwen_1p_rep,unique,imdfetn,-0.441536632020777,-0.441536632020777,0.0
qwen_1p_rep,unique,impcntr,-0.26881223831188544,-0.26881223831188544,0.0
qwen_1p_rep,unique,imsmetn,-0.2244262098108456,-0.2244262098108456,0.0
qwen_1p_rep,unique,inprdsc,0.5415198037154313,0.5415198037154313,0.0
qwen_1p_rep,unique,polintr,-0.6594053329601198,-0.6594053329601198,0.0
qwen_1p_rep,unique,psppipla,0.6672841332020382,0.6672841332020382,0.0
qwen_1p_rep,unique,psppsgva,0.5764291165616219,0.5764291165616219,0.0
qwen_1p_rep,unique,rlgatnd,0.4631520670741602,0.4631520670741602,0.0
qwen_1p_rep,unique,sclmeet,0.3915094783382818,0.3915094783382818,0.0
qwen_1p_rep,unique,stfdem,0.7251014726193543,0.7251014726193543,0.0
qwen_1p_rep,unique,stflife,0.787958940045173,0.787958940045173,0.0
qwen_1p_rep,unique,trstplc,0.8070200712746203,0.8070200712746203,0.0
qwen_1p_rep,any,actrolga,0.7372703091694994,0.7372703091694994,0.0
qwen_1p_rep,any,aesfdrk,-0.5205651168349268,-0.5205651168349268,0.0
qwen_1p_rep,any,cptppola,0.5010776443176499,0.5010776443176499,0.0
qwen_1p_rep,any,freehms,-0.807993308363134,-0.8077390959120047,0.000254212451129332
qwen_1p_rep,any,gincdif,0.2583201185026768,0.2583201185026768,0.0
qwen_1p_rep,any,happy,0.7118387689387962,0.7118387689387962,0.0
qwen_1p_rep,any,health,-0.27466962593072436,-0.27466962593072436,0.0
qwen_1p_rep,any,hincfel,-0.5769810571722805,-0.5769810571722805,0.0
qwen_1p_rep,any,hmsacld,-0.6306705330900219,-0.6306705330900219,0.0
qwen_1p_rep,any,hmsfmlsh,0.06280315822949506,0.06280315822949506,0.0
qwen_1p_rep,any,imdfetn,-0.441536632020777,-0.441536632020777,0.0
qwen_1p_rep,any,impcntr,-0.26881223831188544,-0.26881223831188544,0.0
qwen_1p_rep,any,imsmetn,-0.2244262098108456,-0.2244262098108456,0.0
qwen_1p_rep,any,inprdsc,0.5415198037154313,0.5415198037154313,0.0
qwen_1p_rep,any,polintr,-0.6594053329601198,-0.6594053329601198,0.0
qwen_1p_rep,any,psppipla,0.6672841332020382,0.6672841332020382,0.0
qwen_1p_rep,any,psppsgva,0.5764291165616219,0.5764291165616219,0.0
qwen_1p_rep,any,rlgatnd,0.4631520670741602,0.4631520670741602,0.0
qwen_1p_rep,any,sclmeet,0.3915094783382818,0.3915094783382818,0.0
qwen_1p_rep,any,stfdem,0.7251014726193543,0.7251014726193543,0.0
qwen_1p_rep,any,stflife,0.787958940045173,0.787958940045173,0.0
qwen_1p_rep,any,trstplc,0.8070200712746203,0.8070200712746203,0.0
qwen_1p,last,actrolga,0.6236654605239248,0.6236654605239248,0.0
qwen_1p,last,aesfdrk,-0.45785722522030203,-0.45785722522030203,0.0
qwen_1p,last,atchctr,0.22548823677081922,0.22548823677081922,0.0
qwen_1p,last,atcherp,0.31032344464203326,0.31032344464203326,0.0
qwen_1p,last,cptppola,0.5037036087357333,0.5037036087357333,0.0
qwen_1p,last,euftf,-0.23135690156298797,-0.23135690156298797,0.0
qwen_1p,last,freehms,-0.8203273958001768,-0.8203273958001768,0.0
qwen_1p,last,gincdif,0.3459462980509143,0.3459462980509143,0.0
qwen_1p,last,happy,0.6906642065373667,0.6906642065373667,0.0
qwen_1p,last,health,-0.33233675990941397,-0.33233675990941397,0.0
qwen_1p,last,hincfel,-0.6725922375814659,-0.6725922375814659,0.0
qwen_1p,last,hmsacld,-0.7256979707079044,-0.7256979707079044,0.0
qwen_1p,last,hmsfmlsh,0.24821441725012947,0.24821441725012947,0.0
qwen_1p,last,imbgeco,0.3587398351517707,0.3587398351517707,0.0
qwen_1p,last,imdfetn,-0.35853229917974455,-0.35853229917974455,0.0
qwen_1p,last,impcntr,-0.35738415421342323,-0.35738415421342323,0.0
qwen_1p,last,imsmetn,-0.2549039131579451,-0.2549039131579451,0.0
qwen_1p,last,imueclt,0.6477087815033562,0.6477087815033562,0.0
qwen_1p,last,imwbcnt,0.6372038328158683,0.6372038328158683,0.0
qwen_1p,last,inprdsc,0.42706521756044713,0.42706521756044713,0.0
qwen_1p,last,polintr,-0.6840742122514162,-0.6840742122514162,0.0
qwen_1p,last,pplfair,0.5716268771955936,0.5716268771955936,0.0
qwen_1p,last,pplhlp,0.3607805898689947,0.3607805898689947,0.0
qwen_1p,last,ppltrst,0.7760821195535937,0.7760821195535937,0.0
qwen_1p,last,psppipla,0.7068442767617872,0.7068442767617872,0.0
qwen_1p,last,psppsgva,0.5481602761083129,0.5481602761083129,0.0
qwen_1p,last,rlgatnd,0.34673238497804976,0.34673238497804976,0.0
qwen_1p,last,sclmeet,0.29517185810022817,0.29517185810022817,0.0
qwen_1p,last,stfdem,0.7319242006667537,0.7319242006667537,0.0
qwen_1p,last,stfeco,0.6691744945198491,0.6691744945198491,0.0
qwen_1p,last,stfedu,0.5224447501709364,0.5224447501709364,0.0
qwen_1p,last,stfgov,0.5092888027092058,0.5092888027092058,0.0
qwen_1p,last,stfhlth,0.6084912597963014,0.6084912597963014,0.0
qwen_1p,last,stflife,0.7746784904273357,0.7746784904273357,0.0
qwen_1p,last,trstep,0.38880337746492655,0.38880337746492655,0.0
qwen_1p,last,trstlgl,0.7779125340382168,0.7779125340382168,0.0
qwen_1p,last,trstplc,0.8187003794113816,0.8187003794113816,0.0
qwen_1p,last,trstplt,0.7458525648734162,0.7458525648734162,0.0
qwen_1p,last,trstprl,0.7860431453403899,0.7860431453403899,0.0
qwen_1p,last,trstprt,0.7310128585264873,0.7310128585264873,0.0
qwen_1p,last,trstun,0.4595409538998489,0.4595409538998489,0.0
qwen_1p,last,vote,-0.14994104293779645,-0.14994104293779645,0.0
qwen_1p,answer,actrolga,0.6236654605239248,0.6236654605239248,0.0
qwen_1p,answer,aesfdrk,-0.45785722522030203,-0.45785722522030203,0.0
qwen_1p,answer,atchctr,0.22548823677081922,0.22548823677081922,0.0
qwen_1p,answer,atcherp,0.31032344464203326,0.31032344464203326,0.0
qwen_1p,answer,cptppola,0.5037036087357333,0.5037036087357333,0.0
qwen_1p,answer,euftf,-0.23135690156298797,-0.23135690156298797,0.0
qwen_1p,answer,freehms,-0.8203273958001768,-0.8203273958001768,0.0
qwen_1p,answer,gincdif,0.3459462980509143,0.3459462980509143,0.0
qwen_1p,answer,happy,0.6906642065373667,0.6906642065373667,0.0
qwen_1p,answer,health,-0.33233675990941397,-0.33233675990941397,0.0
qwen_1p,answer,hincfel,-0.6725922375814659,-0.6725922375814659,0.0
qwen_1p,answer,hmsacld,-0.7256979707079044,-0.7256979707079044,0.0
qwen_1p,answer,hmsfmlsh,0.24821441725012947,0.24821441725012947,0.0
qwen_1p,answer,imbgeco,0.3587398351517707,0.3587398351517707,0.0
qwen_1p,answer,imdfetn,-0.35853229917974455,-0.35853229917974455,0.0
qwen_1p,answer,impcntr,-0.35738415421342323,-0.35738415421342323,0.0
qwen_1p,answer,imsmetn,-0.2549039131579451,-0.2549039131579451,0.0
qwen_1p,answer,imueclt,0.6477087815033562,0.6477087815033562,0.0
qwen_1p,answer,imwbcnt,0.6372038328158683,0.6372038328158683,0.0
qwen_1p,answer,inprdsc,0.42706521756044713,0.42706521756044713,0.0
qwen_1p,answer,polintr,-0.6840742122514162,-0.6840742122514162,0.0
qwen_1p,answer,pplfair,0.5716268771955936,0.5716268771955936,0.0
qwen_1p,answer,pplhlp,0.3607805898689947,0.3607805898689947,0.0
qwen_1p,answer,ppltrst,0.7760821195535937,0.7760821195535937,0.0
qwen_1p,answer,psppipla,0.7068442767617872,0.7068442767617872,0.0
qwen_1p,answer,psppsgva,0.5481602761083129,0.5481602761083129,0.0
qwen_1p,answer,rlgatnd,0.34673238497804976,0.34673238497804976,0.0
qwen_1p,answer,sclmeet,0.29517185810022817,0.29517185810022817,0.0
qwen_1p,answer,stfdem,0.7319242006667537,0.7319242006667537,0.0
qwen_1p,answer,stfeco,0.6691744945198491,0.6691744945198491,0.0
qwen_1p,answer,stfedu,0.5224447501709364,0.5224447501709364,0.0
qwen_1p,answer,stfgov,0.5092888027092058,0.5092888027092058,0.0
qwen_1p,answer,stfhlth,0.6084912597963014,0.6084912597963014,0.0
qwen_1p,answer,stflife,0.7746784904273357,0.7746784904273357,0.0
qwen_1p,answer,trstep,0.38880337746492655,0.38880337746492655,0.0
qwen_1p,answer,trstlgl,0.7779125340382168,0.7779125340382168,0.0
qwen_1p,answer,trstplc,0.8187003794113816,0.8187003794113816,0.0
qwen_1p,answer,trstplt,0.7458525648734162,0.7458525648734162,0.0
qwen_1p,answer,trstprl,0.7860431453403899,0.7860431453403899,0.0
qwen_1p,answer,trstprt,0.7310128585264873,0.7310128585264873,0.0
qwen_1p,answer,trstun,0.4595409538998489,0.4595409538998489,0.0
qwen_1p,answer,vote,-0.14994104293779645,-0.14994104293779645,0.0
qwen_1p,unique,actrolga,0.6236654605239248,0.6236654605239248,0.0
qwen_1p,unique,aesfdrk,-0.45785722522030203,-0.45785722522030203,0.0
qwen_1p,unique,atchctr,0.22548823677081922,0.22548823677081922,0.0
qwen_1p,unique,atcherp,0.31032344464203326,0.31032344464203326,0.0
qwen_1p,unique,cptppola,0.5037036087357333,0.5037036087357333,0.0
qwen_1p,unique,euftf,-0.23135690156298797,-0.23135690156298797,0.0
qwen_1p,unique,freehms,-0.8203273958001768,-0.8203273958001768,0.0
qwen_1p,unique,gincdif,0.3459462980509143,0.3459462980509143,0.0
qwen_1p,unique,happy,0.6906642065373667,0.6906642065373667,0.0
qwen_1p,unique,health,-0.33233675990941397,-0.33233675990941397,0.0
qwen_1p,unique,hincfel,-0.6725922375814659,-0.6725922375814659,0.0
qwen_1p,unique,hmsacld,-0.7256979707079044,-0.7256979707079044,0.0
qwen_1p,unique,hmsfmlsh,0.24821441725012947,0.24821441725012947,0.0
qwen_1p,unique,imbgeco,0.3587398351517707,0.3587398351517707,0.0
qwen_1p,unique,imdfetn,-0.35853229917974455,-0.35853229917974455,0.0
qwen_1p,unique,impcntr,-0.35738415421342323,-0.35738415421342323,0.0
qwen_1p,unique,imsmetn,-0.2549039131579451,-0.2549039131579451,0.0
qwen_1p,unique,imueclt,0.6477087815033562,0.6477087815033562,0.0
qwen_1p,unique,imwbcnt,0.6372038328158683,0.6372038328158683,0.0
qwen_1p,unique,inprdsc,0.42706521756044713,0.42706521756044713,0.0
qwen_1p,unique,polintr,-0.6840742122514162,-0.6840742122514162,0.0
qwen_1p,unique,pplfair,0.5716268771955936,0.5716268771955936,0.0
qwen_1p,unique,pplhlp,0.3607805898689947,0.3607805898689947,0.0
qwen_1p,unique,ppltrst,0.7760821195535937,0.7760821195535937,0.0
qwen_1p,unique,psppipla,0.7068442767617872,0.7068442767617872,0.0
qwen_1p,unique,psppsgva,0.5481602761083129,0.5481602761083129,0.0
qwen_1p,unique,rlgatnd,0.34673238497804976,0.34673238497804976,0.0
qwen_1p,unique,sclmeet,0.29517185810022817,0.29517185810022817,0.0
qwen_1p,unique,stfdem,0.7319242006667537,0.7319242006667537,0.0
qwen_1p,unique,stfeco,0.6691744945198491,0.6691744945198491,0.0
qwen_1p,unique,stfedu,0.5224447501709364,0.5224447501709364,0.0
qwen_1p,unique,stfgov,0.5092888027092058,0.5092888027092058,0.0
qwen_1p,unique,stfhlth,0.6084912597963014,0.6084912597963014,0.0
qwen_1p,unique,stflife,0.7746784904273357,0.7746784904273357,0.0
qwen_1p,unique,trstep,0.38880337746492655,0.38880337746492655,0.0
qwen_1p,unique,trstlgl,0.7779125340382168,0.7779125340382168,0.0
qwen_1p,unique,trstplc,0.8187003794113816,0.8187003794113816,0.0
qwen_1p,unique,trstplt,0.7458525648734162,0.7458525648734162,0.0
qwen_1p,unique,trstprl,0.7860431453403899,0.7860431453403899,0.0
qwen_1p,unique,trstprt,0.7310128585264873,0.7310128585264873,0.0
qwen_1p,unique,trstun,0.4595409538998489,0.4595409538998489,0.0
qwen_1p,unique,vote,-0.14994104293779645,-0.14994104293779645,0.0
qwen_1p,any,actrolga,0.6236654605239248,0.6236654605239248,0.0
qwen_1p,any,aesfdrk,-0.45785722522030203,-0.45785722522030203,0.0
qwen_1p,any,atchctr,0.22548823677081922,0.22548823677081922,0.0
qwen_1p,any,atcherp,0.31032344464203326,0.31032344464203326,0.0
qwen_1p,any,cptppola,0.5037036087357333,0.5037036087357333,0.0
qwen_1p,any,euftf,-0.23135690156298797,-0.23135690156298797,0.0
qwen_1p,any,freehms,-0.8203273958001768,-0.8203273958001768,0.0
qwen_1p,any,gincdif,0.3459462980509143,0.3459462980509143,0.0
qwen_1p,any,happy,0.6906642065373667,0.6906642065373667,0.0
qwen_1p,any,health,-0.33233675990941397,-0.33233675990941397,0.0
qwen_1p,any,hincfel,-0.6725922375814659,-0.6725922375814659,0.0
qwen_1p,any,hmsacld,-0.7256979707079044,-0.7256979707079044,0.0
qwen_1p,any,hmsfmlsh,0.24821441725012947,0.24821441725012947,0.0
qwen_1p,any,imbgeco,0.3587398351517707,0.3587398351517707,0.0
qwen_1p,any,imdfetn,-0.35853229917974455,-0.35853229917974455,0.0
qwen_1p,any,impcntr,-0.35738415421342323,-0.35738415421342323,0.0
qwen_1p,any,imsmetn,-0.2549039131579451,-0.2549039131579451,0.0
qwen_1p,any,imueclt,0.6477087815033562,0.6477087815033562,0.0
qwen_1p,any,imwbcnt,0.6372038328158683,0.6372038328158683,0.0
qwen_1p,any,inprdsc,0.42706521756044713,0.42706521756044713,0.0
qwen_1p,any,polintr,-0.6840742122514162,-0.6840742122514162,0.0
qwen_1p,any,pplfair,0.5716268771955936,0.5716268771955936,0.0
qwen_1p,any,pplhlp,0.3607805898689947,0.3607805898689947,0.0
qwen_1p,any,ppltrst,0.7760821195535937,0.7760821195535937,0.0
qwen_1p,any,psppipla,0.7068442767617872,0.7068442767617872,0.0
qwen_1p,any,psppsgva,0.5481602761083129,0.5481602761083129,0.0
qwen_1p,any,rlgatnd,0.34673238497804976,0.34673238497804976,0.0
qwen_1p,any,sclmeet,0.29517185810022817,0.29517185810022817,0.0
qwen_1p,any,stfdem,0.7319242006667537,0.7319242006667537,0.0
qwen_1p,any,stfeco,0.6691744945198491,0.6691744945198491,0.0
